STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
31701,1945-11-17,0,,26.66666667,15.55555556,21.11111111,0,,45,11,17,0,,,80,60,70,0,,,,,,,,,,,,
31701,1945-11-18,0,,27.22222222,19.44444444,23.33333333,0,,45,11,18,0,,,81,67,74,0,,,,,,,,,,,,
31701,1945-11-19,0,,27.77777778,16.66666667,22.22222222,0,,45,11,19,0,,,82,62,72,0,,,,,,,,,,,,
31701,1945-11-20,0,,26.66666667,16.66666667,21.66666667,0,,45,11,20,0,,,80,62,71,0,,,,,,,,,,,,
31701,1945-11-21,0,,26.66666667,17.22222222,22.22222222,0,,45,11,21,0,,,80,63,72,0,,,,,,,,,,,,
31701,1945-11-22,0,,27.77777778,16.66666667,22.22222222,0,,45,11,22,0,,,82,62,72,0,,,,,,,,,,,,
31701,1945-11-23,0,,26.66666667,12.77777778,20,0,,45,11,23,0,,,80,55,68,0,,,,,,,,,,,,
31701,1945-11-24,0,,27.22222222,13.88888889,20.55555556,0,,45,11,24,0,,,81,57,69,0,,,,,,,,,,,,
31701,1945-11-25,0,,26.11111111,12.77777778,19.44444444,0,,45,11,25,0,,,79,55,67,0,,,,,,,,,,,,
31701,1945-11-26,0,,27.22222222,13.88888889,20.55555556,0,,45,11,26,0,,,81,57,69,0,,,,,,,,,,,,
31701,1945-11-27,0,,27.77777778,15,21.11111111,0,,45,11,27,0,,,82,59,70,0,,,,,,,,,,,,
31701,1945-11-28,0,,27.22222222,14.44444444,21.11111111,0,,45,11,28,0,,,81,58,70,0,,,,,,,,,,,,
31701,1945-11-29,0,,26.66666667,13.33333333,20,0,,45,11,29,0,,,80,56,68,0,,,,,,,,,,,,
31701,1945-11-30,0,,26.66666667,12.77777778,20,0,,45,11,30,0,,,80,55,68,0,,,,,,,,,,,,
31701,1945-12-2,0,,27.77777778,13.33333333,20.55555556,0,,45,12,2,0,,,82,56,69,0,,,,,,,,,,,,
31701,1945-12-3,0,,27.22222222,12.22222222,20,0,,45,12,3,0,,,81,54,68,0,,,,,,,,,,,,
31701,1945-12-4,0,,27.77777778,14.44444444,21.11111111,0,,45,12,4,0,,,82,58,70,0,,,,,,,,,,,,
31701,1945-12-5,0,,26.66666667,15,21.11111111,0,,45,12,5,0,,,80,59,70,0,,,,,,,,,,,,
31701,1945-12-6,0,,26.66666667,16.11111111,21.11111111,0,,45,12,6,0,,,80,61,70,0,,,,,,,,,,,,
32301,1943-12-11,0,,28.33333333,7.777777778,17.77777778,0,,43,12,11,0,,,83,46,64,0,,,,,,,,,,,,
32301,1943-12-12,0,,28.88888889,11.11111111,20,0,,43,12,12,0,,,84,52,68,0,,,,,,,,,,,,
32301,1943-12-13,0,,29.44444444,10.55555556,20,0,,43,12,13,0,,,85,51,68,0,,,,,,,,,,,,
32301,1943-12-14,0,,28.33333333,10.55555556,19.44444444,0,,43,12,14,0,,,83,51,67,0,,,,,,,,,,,,
32301,1943-12-15,0,,28.33333333,11.66666667,20,0,,43,12,15,0,,,83,53,68,0,,,,,,,,,,,,
32301,1943-12-16,0,,26.11111111,12.77777778,19.44444444,0,,43,12,16,0,,,79,55,67,0,,,,,,,,,,,,
32301,1943-12-17,0,,22.22222222,9.444444444,15.55555556,0,,43,12,17,0,,,72,49,60,0,,,,,,,,,,,,
32301,1943-12-18,0,,22.22222222,6.666666667,14.44444444,0,,43,12,18,0,,,72,44,58,0,,,,,,,,,,,,
32301,1943-12-19,0,,22.22222222,6.666666667,14.44444444,0,,43,12,19,0,,,72,44,58,0,,,,,,,,,,,,
32301,1943-12-20,0,,22.77777778,8.888888889,15.55555556,0,,43,12,20,0,,,73,48,60,0,,,,,,,,,,,,
32301,1943-12-21,0,,25,10.55555556,17.77777778,0,,43,12,21,0,,,77,51,64,0,,,,,,,,,,,,
32301,1943-12-22,T,,23.88888889,10.55555556,17.22222222,0,1,43,12,22,T,,,75,51,63,0,,,,,,,1,,,,,
32301,1943-12-23,0,,21.66666667,11.11111111,16.66666667,0,,43,12,23,0,,,71,52,62,0,,,,,,,,,,,,
32301,1943-12-24,0,,22.77777778,5.555555556,14.44444444,0,,43,12,24,0,,,73,42,58,0,,,,,,,,,,,,
32301,1943-12-25,0,,25.55555556,11.66666667,18.88888889,0,,43,12,25,0,,,78,53,66,0,,,,,,,,,,,,
32301,1943-12-26,0,,23.88888889,7.777777778,15.55555556,0,,43,12,26,0,,,75,46,60,0,,,,,,,,,,,,
32301,1943-12-27,0,,25,6.111111111,15.55555556,0,,43,12,27,0,,,77,43,60,0,,,,,,,,,,,,
32301,1943-12-28,0,,23.33333333,6.111111111,14.44444444,0,,43,12,28,0,,,74,43,58,0,,,,,,,,,,,,
32301,1943-12-29,0,,25,8.888888889,16.66666667,0,,43,12,29,0,,,77,48,62,0,,,,,,,,,,,,
32301,1943-12-30,0,,26.11111111,12.77777778,19.44444444,0,,43,12,30,0,,,79,55,67,0,,,,,,,,,,,,
32301,1943-12-31,0,,26.66666667,8.888888889,17.77777778,0,,43,12,31,0,,,80,48,64,0,,,,,,,,,,,,
32301,1944-1-1,0,,29.44444444,12.77777778,21.11111111,0,,44,1,1,0,,,85,55,70,0,,,,,,,,,,,,
32301,1944-1-2,0,,28.88888889,13.88888889,21.11111111,0,,44,1,2,0,,,84,57,70,0,,,,,,,,,,,,
32301,1944-1-3,0,,28.88888889,12.22222222,20.55555556,0,,44,1,3,0,,,84,54,69,0,,,,,,,,,,,,
32301,1944-1-4,0,,23.33333333,8.888888889,16.11111111,0,,44,1,4,0,,,74,48,61,0,,,,,,,,,,,,
32301,1944-1-5,0,,20.55555556,5.555555556,13.33333333,0,,44,1,5,0,,,69,42,56,0,,,,,,,,,,,,
32301,1944-1-6,0,,22.22222222,1.666666667,12.22222222,0,,44,1,6,0,,,72,35,54,0,,,,,,,,,,,,
32301,1944-1-7,0,,24.44444444,6.111111111,15.55555556,0,,44,1,7,0,,,76,43,60,0,,,,,,,,,,,,
32301,1944-1-8,0,,21.11111111,11.66666667,16.66666667,0,,44,1,8,0,,,70,53,62,0,,,,,,,,,,,,
32301,1944-1-9,0,,19.44444444,6.111111111,12.77777778,0,,44,1,9,0,,,67,43,55,0,,,,,,,,,,,,
32301,1944-1-10,0,,20,3.333333333,11.66666667,0,,44,1,10,0,,,68,38,53,0,,,,,,,,,,,,
32301,1944-1-11,0,,22.77777778,2.777777778,12.77777778,0,,44,1,11,0,,,73,37,55,0,,,,,,,,,,,,
32301,1944-1-12,0,,23.33333333,6.111111111,14.44444444,0,,44,1,12,0,,,74,43,58,0,,,,,,,,,,,,
32301,1944-1-13,0,,21.11111111,7.222222222,14.44444444,0,,44,1,13,0,,,70,45,58,0,,,,,,,,,,,,
32301,1944-1-14,0,,20,6.111111111,13.33333333,0,,44,1,14,0,,,68,43,56,0,,,,,,,,,,,,
32301,1944-1-15,0,,17.22222222,6.111111111,11.66666667,0,,44,1,15,0,,,63,43,53,0,,,,,,,,,,,,
32301,1944-1-16,0,,16.66666667,2.777777778,10,0,,44,1,16,0,,,62,37,50,0,,,,,,,,,,,,
32301,1944-1-17,0,,17.77777778,1.666666667,10,0,,44,1,17,0,,,64,35,50,0,,,,,,,,,,,,
32301,1944-1-18,0,,21.11111111,1.111111111,11.11111111,0,,44,1,18,0,,,70,34,52,0,,,,,,,,,,,,
32301,1944-1-19,0,,16.66666667,7.222222222,12.22222222,0,,44,1,19,0,,,62,45,54,0,,,,,,,,,,,,
32301,1944-1-20,0,,15,3.333333333,8.888888889,0,,44,1,20,0,,,59,38,48,0,,,,,,,,,,,,
32301,1944-1-21,0,,18.88888889,0.555555556,10,0,,44,1,21,0,,,66,33,50,0,,,,,,,,,,,,
32301,1944-1-22,0,,19.44444444,2.222222222,11.11111111,0,,44,1,22,0,,,67,36,52,0,,,,,,,,,,,,
32301,1944-1-23,0,,19.44444444,2.777777778,11.11111111,0,,44,1,23,0,,,67,37,52,0,,,,,,,,,,,,
32301,1944-1-24,0,,17.77777778,2.777777778,10,0,,44,1,24,0,,,64,37,50,0,,,,,,,,,,,,
32301,1944-1-25,0,,20.55555556,6.111111111,13.33333333,0,,44,1,25,0,,,69,43,56,0,,,,,,,,,,,,
32301,1944-1-26,0,,20.55555556,3.333333333,12.22222222,0,,44,1,26,0,,,69,38,54,0,,,,,,,,,,,,
32301,1944-1-27,0,,22.22222222,1.666666667,12.22222222,0,,44,1,27,0,,,72,35,54,0,,,,,,,,,,,,
32301,1944-1-28,0,,22.22222222,3.333333333,12.77777778,0,,44,1,28,0,,,72,38,55,0,,,,,,,,,,,,
32301,1944-1-29,0,,19.44444444,6.666666667,13.33333333,0,,44,1,29,0,,,67,44,56,0,,,,,,,,,,,,
32301,1944-1-30,0,,20,7.222222222,13.33333333,0,,44,1,30,0,,,68,45,56,0,,,,,,,,,,,,
32301,1944-1-31,0,,18.33333333,5.555555556,12.22222222,0,,44,1,31,0,,,65,42,54,0,,,,,,,,,,,,
32301,1944-2-1,0,,19.44444444,2.777777778,11.11111111,0,,44,2,1,0,,,67,37,52,0,,,,,,,,,,,,
32301,1944-2-2,0,,21.11111111,2.777777778,12.22222222,0,,44,2,2,0,,,70,37,54,0,,,,,,,,,,,,
32301,1944-2-3,0,,22.22222222,4.444444444,13.33333333,0,,44,2,3,0,,,72,40,56,0,,,,,,,,,,,,
32301,1944-2-4,0,,22.22222222,3.888888889,13.33333333,0,,44,2,4,0,,,72,39,56,0,,,,,,,,,,,,
32301,1944-2-5,0,,22.22222222,3.333333333,12.77777778,0,,44,2,5,0,,,72,38,55,0,,,,,,,,,,,,
32301,1944-2-6,0,,22.77777778,2.777777778,12.77777778,0,,44,2,6,0,,,73,37,55,0,,,,,,,,,,,,
32301,1944-2-7,0,,22.77777778,2.222222222,12.22222222,0,,44,2,7,0,,,73,36,54,0,,,,,,,,,,,,
32301,1944-2-8,0,,25.55555556,2.222222222,13.88888889,0,,44,2,8,0,,,78,36,57,0,,,,,,,,,,,,
32301,1944-2-9,0,,18.88888889,6.111111111,12.22222222,0,,44,2,9,0,,,66,43,54,0,,,,,,,,,,,,
32301,1944-2-10,0,,22.22222222,1.666666667,12.22222222,0,,44,2,10,0,,,72,35,54,0,,,,,,,,,,,,
32301,1944-2-11,0,,23.33333333,1.666666667,12.22222222,0,,44,2,11,0,,,74,35,54,0,,,,,,,,,,,,
32301,1944-2-12,0,,23.33333333,1.666666667,12.22222222,0,,44,2,12,0,,,74,35,54,0,,,,,,,,,,,,
32301,1944-2-13,0,,26.66666667,0.555555556,13.33333333,0,,44,2,13,0,,,80,33,56,0,,,,,,,,,,,,
32301,1944-2-14,0,,24.44444444,6.666666667,15.55555556,0,,44,2,14,0,,,76,44,60,0,,,,,,,,,,,,
32301,1944-2-15,0,,28.33333333,5.555555556,16.66666667,0,,44,2,15,0,,,83,42,62,0,,,,,,,,,,,,
32301,1944-2-16,0,,27.77777778,8.888888889,18.33333333,0,,44,2,16,0,,,82,48,65,0,,,,,,,,,,,,
32301,1944-2-17,0,,22.77777778,10.55555556,16.66666667,0,,44,2,17,0,,,73,51,62,0,,,,,,,,,,,,
32301,1944-2-18,0,,20,7.222222222,13.33333333,0,,44,2,18,0,,,68,45,56,0,,,,,,,,,,,,
32301,1944-2-19,0,,22.22222222,2.777777778,12.22222222,0,,44,2,19,0,,,72,37,54,0,,,,,,,,,,,,
32301,1944-2-20,0,,25,3.333333333,14.44444444,0,,44,2,20,0,,,77,38,58,0,,,,,,,,,,,,
32301,1944-2-21,0,,27.77777778,6.111111111,16.66666667,0,,44,2,21,0,,,82,43,62,0,,,,,,,,,,,,
32301,1944-2-22,0,,27.77777778,8.333333333,17.77777778,0,,44,2,22,0,,,82,47,64,0,,,,,,,,,,,,
32301,1944-2-23,0,,26.66666667,8.333333333,17.77777778,0,,44,2,23,0,,,80,47,64,0,,,,,,,,,,,,
32301,1944-2-24,0,,23.88888889,6.111111111,15,0,,44,2,24,0,,,75,43,59,0,,,,,,,,,,,,
32301,1944-2-25,0,,24.44444444,5.555555556,15,0,,44,2,25,0,,,76,42,59,0,,,,,,,,,,,,
32301,1944-2-26,0,,27.77777778,4.444444444,16.11111111,0,,44,2,26,0,,,82,40,61,0,,,,,,,,,,,,
32301,1944-2-27,0,,32.22222222,6.111111111,18.88888889,0,,44,2,27,0,,,90,43,66,0,,,,,,,,,,,,
32301,1944-2-28,0,,33.33333333,7.777777778,20.55555556,0,,44,2,28,0,,,92,46,69,0,,,,,,,,,,,,
32301,1944-2-29,0,,32.77777778,7.777777778,20,0,,44,2,29,0,,,91,46,68,0,,,,,,,,,,,,
32301,1944-3-1,0,,33.88888889,8.333333333,21.11111111,0,,44,3,1,0,,,93,47,70,0,,,,,,,,,,,,
32301,1944-3-2,0,,36.11111111,10.55555556,23.33333333,0,,44,3,2,0,,,97,51,74,0,,,,,,,,,,,,
32301,1944-3-3,0,,36.66666667,16.11111111,26.66666667,0,,44,3,3,0,,,98,61,80,0,,,,,,,,,,,,
32301,1944-3-4,0,,24.44444444,12.22222222,18.33333333,0,,44,3,4,0,,,76,54,65,0,,,,,,,,,,,,
32301,1944-3-5,0,,24.44444444,7.777777778,16.11111111,0,,44,3,5,0,,,76,46,61,0,,,,,,,,,,,,
32301,1944-3-6,0,,29.44444444,6.666666667,17.77777778,0,,44,3,6,0,,,85,44,64,0,,,,,,,,,,,,
32301,1944-3-7,0,,30,10,20,0,,44,3,7,0,,,86,50,68,0,,,,,,,,,,,,
32301,1944-3-8,0,,30.55555556,10.55555556,20.55555556,0,,44,3,8,0,,,87,51,69,0,,,,,,,,,,,,
32301,1944-3-9,0,,30.55555556,8.333333333,19.44444444,0,,44,3,9,0,,,87,47,67,0,,,,,,,,,,,,
32301,1944-3-10,0,,30,11.11111111,20.55555556,0,,44,3,10,0,,,86,52,69,0,,,,,,,,,,,,
32301,1944-3-11,0,,30,8.333333333,18.88888889,0,,44,3,11,0,,,86,47,66,0,,,,,,,,,,,,
32301,1944-3-12,0,,35,7.777777778,21.11111111,0,,44,3,12,0,,,95,46,70,0,,,,,,,,,,,,
32301,1944-3-13,0,,37.22222222,12.22222222,24.44444444,0,,44,3,13,0,,,99,54,76,0,,,,,,,,,,,,
32301,1944-3-14,0,,28.33333333,15.55555556,22.22222222,0,,44,3,14,0,,,83,60,72,0,,,,,,,,,,,,
32301,1944-3-15,0,,28.33333333,13.33333333,21.11111111,0,,44,3,15,0,,,83,56,70,0,,,,,,,,,,,,
32301,1944-3-16,0,,28.88888889,9.444444444,18.88888889,0,,44,3,16,0,,,84,49,66,0,,,,,,,,,,,,
32301,1944-3-17,0,,33.33333333,10.55555556,22.22222222,0,,44,3,17,0,,,92,51,72,0,,,,,,,,,,,,
32301,1944-3-18,0,,29.44444444,13.88888889,21.66666667,0,,44,3,18,0,,,85,57,71,0,,,,,,,,,,,,
32301,1944-3-19,0,,27.77777778,10.55555556,18.88888889,0,,44,3,19,0,,,82,51,66,0,,,,,,,,,,,,
32301,1944-3-20,0,,26.66666667,11.66666667,18.88888889,0,,44,3,20,0,,,80,53,66,0,,,,,,,,,,,,
32301,1944-3-21,0,,31.11111111,13.33333333,22.22222222,0,,44,3,21,0,,,88,56,72,0,,,,,,,,,,,,
32301,1944-3-22,0,,32.22222222,16.66666667,24.44444444,0,,44,3,22,0,,,90,62,76,0,,,,,,,,,,,,
32301,1944-3-23,0,,31.11111111,12.22222222,21.66666667,0,,44,3,23,0,,,88,54,71,0,,,,,,,,,,,,
32301,1944-3-24,0,,32.22222222,10,21.11111111,0,,44,3,24,0,,,90,50,70,0,,,,,,,,,,,,
32301,1944-3-25,0,,31.66666667,8.333333333,20,0,,44,3,25,0,,,89,47,68,0,,,,,,,,,,,,
32301,1944-3-26,T,,36.66666667,13.88888889,25.55555556,0,1,44,3,26,T,,,98,57,78,0,,,,,,,1,,,,,
32301,1944-3-27,T,,36.11111111,15.55555556,25.55555556,0,1,44,3,27,T,,,97,60,78,0,,,,,,,1,,,,,
32301,1944-3-28,0,,22.77777778,11.11111111,16.66666667,0,,44,3,28,0,,,73,52,62,0,,,,,,,,,,,,
32301,1944-3-29,0,,27.22222222,10.55555556,18.88888889,0,,44,3,29,0,,,81,51,66,0,,,,,,,,,,,,
32301,1944-3-30,0,,26.66666667,9.444444444,17.77777778,0,,44,3,30,0,,,80,49,64,0,,,,,,,,,,,,
32301,1944-4-1,0,,34.44444444,8.333333333,21.11111111,0,,44,4,1,0,,,94,47,70,0,,,,,,,,,,,,
32301,1944-4-2,0,,34.44444444,12.77777778,23.33333333,0,,44,4,2,0,,,94,55,74,0,,,,,,,,,,,,
32301,1944-4-3,0,,29.44444444,15.55555556,22.22222222,0,,44,4,3,0,,,85,60,72,0,,,,,,,,,,,,
32301,1944-4-4,0,,28.33333333,12.22222222,20,0,,44,4,4,0,,,83,54,68,0,,,,,,,,,,,,
32301,1944-4-5,0,,30.55555556,11.11111111,21.11111111,0,,44,4,5,0,,,87,52,70,0,,,,,,,,,,,,
32301,1944-4-6,0,,32.22222222,12.77777778,22.22222222,0,,44,4,6,0,,,90,55,72,0,,,,,,,,,,,,
32301,1944-4-7,0,,32.77777778,13.88888889,23.33333333,0,,44,4,7,0,,,91,57,74,0,,,,,,,,,,,,
32301,1944-4-8,0,,28.33333333,13.33333333,21.11111111,0,,44,4,8,0,,,83,56,70,0,,,,,,,,,,,,
32301,1944-4-9,0,,28.88888889,12.22222222,20.55555556,0,,44,4,9,0,,,84,54,69,0,,,,,,,,,,,,
32301,1944-4-10,0,,33.88888889,11.11111111,22.22222222,0,,44,4,10,0,,,93,52,72,0,,,,,,,,,,,,
32301,1944-4-11,0,,37.22222222,12.77777778,25,0,,44,4,11,0,,,99,55,77,0,,,,,,,,,,,,
32301,1944-4-12,0,,37.77777778,13.88888889,25.55555556,0,,44,4,12,0,,,100,57,78,0,,,,,,,,,,,,
32301,1944-4-13,0,,30.55555556,16.66666667,23.33333333,0,,44,4,13,0,,,87,62,74,0,,,,,,,,,,,,
32301,1944-4-14,0,,31.66666667,12.77777778,22.22222222,0,,44,4,14,0,,,89,55,72,0,,,,,,,,,,,,
32301,1944-4-15,0,,35,15,25,0,,44,4,15,0,,,95,59,77,0,,,,,,,,,,,,
32301,1944-4-16,0,,28.33333333,16.66666667,22.22222222,0,,44,4,16,0,,,83,62,72,0,,,,,,,,,,,,
32301,1944-4-17,0,,29.44444444,13.33333333,21.11111111,0,,44,4,17,0,,,85,56,70,0,,,,,,,,,,,,
32301,1944-4-18,0,,32.77777778,11.66666667,22.22222222,0,,44,4,18,0,,,91,53,72,0,,,,,,,,,,,,
32301,1944-4-19,0,,35.55555556,13.33333333,24.44444444,0,,44,4,19,0,,,96,56,76,0,,,,,,,,,,,,
32301,1944-4-20,0,,37.22222222,15,26.11111111,0,,44,4,20,0,,,99,59,79,0,,,,,,,,,,,,
32301,1944-4-21,0,,38.88888889,15,26.66666667,0,,44,4,21,0,,,102,59,80,0,,,,,,,,,,,,
32301,1944-4-22,0,,38.88888889,16.11111111,27.77777778,0,,44,4,22,0,,,102,61,82,0,,,,,,,,,,,,
32301,1944-4-23,0,,40.55555556,19.44444444,30,0,,44,4,23,0,,,105,67,86,0,,,,,,,,,,,,
32301,1944-4-24,0,,41.11111111,20,30.55555556,0,,44,4,24,0,,,106,68,87,0,,,,,,,,,,,,
32301,1944-4-25,0,,42.22222222,20.55555556,31.11111111,0,,44,4,25,0,,,108,69,88,0,,,,,,,,,,,,
32301,1944-4-26,0,,42.77777778,21.11111111,32.22222222,0,,44,4,26,0,,,109,70,90,0,,,,,,,,,,,,
32301,1944-4-27,0,,43.33333333,23.88888889,33.33333333,0,,44,4,27,0,,,110,75,92,0,,,,,,,,,,,,
32301,1944-4-28,0,,41.11111111,25,33.33333333,0,,44,4,28,0,,,106,77,92,0,,,,,,,,,,,,
32301,1944-4-29,0,,41.66666667,20,31.11111111,0,,44,4,29,0,,,107,68,88,0,,,,,,,,,,,,
32301,1944-4-30,T,,45,21.66666667,33.33333333,0,,44,4,30,T,,,113,71,92,0,,,,,,,,,,,,
32301,1944-5-1,T,,44.44444444,26.11111111,35.55555556,0,1,44,5,1,T,,,112,79,96,0,,,,,,,1,,,,,
32301,1944-5-2,2.286,,31.11111111,21.11111111,26.11111111,0,1,44,5,2,0.09,,,88,70,79,0,,,,,,,1,,,,,
32301,1944-5-3,1.778,,27.77777778,17.77777778,22.77777778,0,1,44,5,3,0.07,,,82,64,73,0,,,,,,,1,,,,,
32301,1944-5-4,T,,27.77777778,16.66666667,22.22222222,0,1,44,5,4,T,,,82,62,72,0,,,,,,,1,,,,,
32301,1944-5-5,0,,29.44444444,11.66666667,20.55555556,0,,44,5,5,0,,,85,53,69,0,,,,,,,,,,,,
32301,1944-5-6,0,,32.22222222,12.22222222,22.22222222,0,,44,5,6,0,,,90,54,72,0,,,,,,,,,,,,
32301,1944-5-7,0,,34.44444444,15,24.44444444,0,,44,5,7,0,,,94,59,76,0,,,,,,,,,,,,
32301,1944-5-8,0,,35.55555556,16.66666667,26.11111111,0,,44,5,8,0,,,96,62,79,0,,,,,,,,,,,,
32301,1944-5-9,0,,38.33333333,17.77777778,27.77777778,0,,44,5,9,0,,,101,64,82,0,,,,,,,,,,,,
32301,1944-5-10,0,,37.22222222,21.11111111,28.88888889,0,,44,5,10,0,,,99,70,84,0,,,,,,,,,,,,
32301,1944-5-11,0,,36.66666667,20.55555556,28.88888889,0,,44,5,11,0,,,98,69,84,0,,,,,,,,,,,,
32301,1944-5-12,0,,36.66666667,19.44444444,27.77777778,0,,44,5,12,0,,,98,67,82,0,,,,,,,,,,,,
32301,1944-5-13,0,,37.77777778,18.88888889,28.33333333,0,,44,5,13,0,,,100,66,83,0,,,,,,,,,,,,
32301,1944-5-14,0,,38.33333333,18.88888889,28.88888889,0,,44,5,14,0,,,101,66,84,0,,,,,,,,,,,,
32301,1944-5-15,0,,40,20.55555556,30,0,,44,5,15,0,,,104,69,86,0,,,,,,,,,,,,
32301,1944-5-16,0,,40,22.22222222,31.11111111,0,,44,5,16,0,,,104,72,88,0,,,,,,,,,,,,
32301,1944-5-17,0,,40,19.44444444,30,0,,44,5,17,0,,,104,67,86,0,,,,,,,,,,,,
32301,1944-5-18,0,,39.44444444,20.55555556,30,0,,44,5,18,0,,,103,69,86,0,,,,,,,,,,,,
32301,1944-5-19,0,,39.44444444,19.44444444,29.44444444,0,,44,5,19,0,,,103,67,85,0,,,,,,,,,,,,
32301,1944-5-20,0,,37.22222222,17.22222222,27.22222222,0,,44,5,20,0,,,99,63,81,0,,,,,,,,,,,,
32301,1944-5-21,0,,37.22222222,17.77777778,27.77777778,0,,44,5,21,0,,,99,64,82,0,,,,,,,,,,,,
32301,1944-5-22,0,,41.11111111,16.66666667,28.88888889,0,,44,5,22,0,,,106,62,84,0,,,,,,,,,,,,
32301,1944-5-23,0,,45,19.44444444,32.22222222,0,,44,5,23,0,,,113,67,90,0,,,,,,,,,,,,
32301,1944-5-24,0,,45.55555556,21.11111111,33.33333333,0,,44,5,24,0,,,114,70,92,0,,,,,,,,,,,,
32301,1944-5-25,0,,43.33333333,24.44444444,33.88888889,0,,44,5,25,0,,,110,76,93,0,,,,,,,,,,,,
32301,1944-5-26,0,,46.11111111,21.66666667,33.88888889,0,,44,5,26,0,,,115,71,93,0,,,,,,,,,,,,
32301,1944-5-27,0,,35.55555556,25,30,0,,44,5,27,0,,,96,77,86,0,,,,,,,,,,,,
32301,1944-5-28,0,,34.44444444,17.77777778,26.11111111,0,,44,5,28,0,,,94,64,79,0,,,,,,,,,,,,
32301,1944-5-29,0,,34.44444444,18.33333333,26.66666667,0,,44,5,29,0,,,94,65,80,0,,,,,,,,,,,,
32301,1944-5-30,0,,33.88888889,20,26.66666667,0,,44,5,30,0,,,93,68,80,0,,,,,,,,,,,,
32301,1944-5-31,0,,33.88888889,18.88888889,26.66666667,0,,44,5,31,0,,,93,66,80,0,,,,,,,,,,,,
32301,1944-6-1,0,,36.11111111,18.33333333,27.22222222,0,,44,6,1,0,,,97,65,81,0,,,,,,,,,,,,
32301,1944-6-2,0,,37.22222222,18.33333333,27.77777778,0,,44,6,2,0,,,99,65,82,0,,,,,,,,,,,,
32301,1944-6-3,0,,37.77777778,18.88888889,28.33333333,0,,44,6,3,0,,,100,66,83,0,,,,,,,,,,,,
32301,1944-6-4,T,,40,21.11111111,30.55555556,0,1,44,6,4,T,,,104,70,87,0,,,,,,,1,,,,,
32301,1944-6-5,0,,44.44444444,23.33333333,33.88888889,0,,44,6,5,0,,,112,74,93,0,,,,,,,,,,,,
32301,1944-6-6,0,,46.11111111,26.11111111,36.11111111,0,,44,6,6,0,,,115,79,97,0,,,,,,,,,,,,
32301,1944-6-7,0,,47.22222222,26.11111111,36.66666667,0,,44,6,7,0,,,117,79,98,0,,,,,,,,,,,,
32301,1944-6-8,0,,43.33333333,26.11111111,34.44444444,0,,44,6,8,0,,,110,79,94,0,,,,,,,,,,,,
32301,1944-6-9,0,,40,24.44444444,32.22222222,0,,44,6,9,0,,,104,76,90,0,,,,,,,,,,,,
32301,1944-6-10,0,,43.88888889,21.66666667,32.77777778,0,,44,6,10,0,,,111,71,91,0,,,,,,,,,,,,
32301,1944-6-11,0,,46.11111111,25.55555556,35.55555556,0,,44,6,11,0,,,115,78,96,0,,,,,,,,,,,,
32301,1944-6-12,0,,46.11111111,26.66666667,36.66666667,0,,44,6,12,0,,,115,80,98,0,,,,,,,,,,,,
32301,1944-6-13,0,,46.66666667,25.55555556,36.11111111,0,,44,6,13,0,,,116,78,97,0,,,,,,,,,,,,
32301,1944-6-14,0,,46.11111111,25,35.55555556,0,,44,6,14,0,,,115,77,96,0,,,,,,,,,,,,
32301,1944-6-15,0,,41.66666667,25,33.33333333,0,,44,6,15,0,,,107,77,92,0,,,,,,,,,,,,
32301,1944-6-16,0,,38.33333333,26.66666667,32.22222222,0,,44,6,16,0,,,101,80,90,0,,,,,,,,,,,,
32301,1944-6-17,0,,39.44444444,23.33333333,31.11111111,0,,44,6,17,0,,,103,74,88,0,,,,,,,,,,,,
32301,1944-6-18,0,,38.88888889,22.77777778,31.11111111,0,,44,6,18,0,,,102,73,88,0,,,,,,,,,,,,
32301,1944-6-19,0,,40,21.66666667,31.11111111,0,,44,6,19,0,,,104,71,88,0,,,,,,,,,,,,
32301,1944-6-20,0,,41.11111111,23.33333333,32.22222222,0,,44,6,20,0,,,106,74,90,0,,,,,,,,,,,,
32301,1944-6-21,0,,45.55555556,22.22222222,33.88888889,0,,44,6,21,0,,,114,72,93,0,,,,,,,,,,,,
32301,1944-6-22,0,,43.33333333,27.77777778,35.55555556,0,,44,6,22,0,,,110,82,96,0,,,,,,,,,,,,
32301,1944-6-23,0,,44.44444444,23.33333333,33.88888889,0,,44,6,23,0,,,112,74,93,0,,,,,,,,,,,,
32301,1944-6-24,0,,42.77777778,25,33.88888889,0,,44,6,24,0,,,109,77,93,0,,,,,,,,,,,,
32301,1944-6-25,0,,43.33333333,25,34.44444444,0,,44,6,25,0,,,110,77,94,0,,,,,,,,,,,,
32301,1944-6-26,0,,43.33333333,24.44444444,33.88888889,0,,44,6,26,0,,,110,76,93,0,,,,,,,,,,,,
32301,1944-6-27,0,,40.55555556,26.11111111,33.33333333,0,,44,6,27,0,,,105,79,92,0,,,,,,,,,,,,
32301,1944-6-28,0,,40.55555556,25,32.77777778,0,,44,6,28,0,,,105,77,91,0,,,,,,,,,,,,
32301,1944-6-29,0,,40,23.33333333,31.66666667,0,,44,6,29,0,,,104,74,89,0,,,,,,,,,,,,
